Date,Year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Species_name,Schnitzler_name,Valente_name,Collection_no,Plant_no,Porometer_no,Laser gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll 1,Chlorophyll 2,Chlorophyll 3,Internode_dia_ 1,Internode_dia_2,Soil depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm',PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,SLA,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,genus
8/11/2011,2011,Kogelberg_2,18.94571,-34.30895,Kogelberg,PR_2027,cynaroides,Protea_cynaroides,Prcyna,41,5,1,1,CCM,1,70,96,90,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.18,.,5,3.978,7,4,.,.,4.277,3.552,40.21,37.91,5.9,15.1,3.3,61.88,0.879,0,1.576,1.286,0.29,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,325,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,0.424309455,29.47900467,0.033922448,6785.840132,2.557288136,1.524111675,0.396178984,0.059736384,.,0
8/11/2011,2011,Kogelberg_2,18.94571,-34.30895,Kogelberg,PR_2027,cynaroides,Protea_cynaroides,Prcyna,41,6,1,1,CCM,1,30,31,29,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,3.163,7,1,.,.,3.54,3.133,38.08,36.31,5.9,14.1,2.92,47.57,0.821,0,1.03,0.91,0.12,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,326,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,39.9010989,0.025061966,706.0729489,2.382542373,2.070873786,0.325640215,0.056013655,.,0
8/11/2011,2011,Kogelberg_2,18.94571,-34.30895,Kogelberg,PR_2027,cynaroides,Protea_cynaroides,Prcyna,41,7,1,1,CCM,1,45,73,58,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.5,10.576,7,2,.,.,11.415,9.008,92.49,86.18,9.1,26.3,4.71,125.49,0.967,0,3.556,2.782,0.774,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,327,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,30.97771387,0.032281272,3325.375824,2.895494505,1.974128234,0.33623298,0.075900097,.,0
8/11/2011,2011,Kogelberg_2,18.94571,-34.30895,Kogelberg,PR_2027,cynaroides,Protea_cynaroides,Prcyna,41,8,1,1,CCM,1,35,50,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,2.492,.,.,.,.,2.718,2.377,29.18,27.66,4.2,14.4,2.64,48.98,0.868,0,0.832,0.722,0.11,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,328,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,38.31024931,0.026102675,1335.176878,3.428095238,1.995192308,0.333868379,0.05688828,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,1,1,1,CCM,1,17,18,12,.,0.534722222,1.2,23.6,45.1,.,18.8,18.8,.,263.2,26.2,239.1,27,97.9,72.5,.,3.16,.,10,1.202,.,.,20.9,18.9,1.345,.,19.19,19.19,9.1,5.1,5.88,.,0.695,0,0.42,0.42,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,329,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,0.300602106,45.69047619,0.021886399,169.6460033,0.56043956,1.861904762,0.349417637,0.040750391,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,2,1,1,CCM,1,35,58,57,.,0.5375,0.7,24.3,39.5,.,19.4,19.9,lower,113.1,25.8,96.6,26.8,75.4,72,.,5.32,.,7,5.288,.,.,13.1,12,5.36,.,72.03,72.03,10.5,9,6.7,.,0.78,0,2.052,2.052,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,330,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,0.366524732,35.10233918,0.02848813,2596.526328,0.857142857,1.576998051,0.388048411,0.044925725,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,3,1,1,CCM,1,26,75,58,.,0.540277778,0.8,24.1,40.3,.,19.6,19.6,upper,255.4,24.8,210.3,25.2,94.4,98,.,6.42,.,6,9.332,.,.,19.8,21.5,9.551,.,123.73,123.73,13.5,12.5,8.36,.,0.878,0,3.478,3.478,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,331,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,0.393585821,35.57504313,0.028109593,3416.482011,0.925925926,1.683151236,0.372696099,0.047312697,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,4,1,1,CCM,1,12,48,16,.,0.542361111,0.8,24.1,40.2,.,24,23.8,upper,211.8,24.5,237.1,24.5,77.5,68,.,6.16,.,7,6.192,.,.,16.6,14.9,6.491,.,111.56,111.56,11.6,13.3,8.72,.,0.685,0,2.082,2.082,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,332,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,0.303984579,53.58309318,0.018662603,603.1857895,1.146551724,1.974063401,0.33624031,0.036841162,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,5,1,1,CCM,1,22,20,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,2.275,.,.,.,.,2.55,.,30.27,30.27,5.7,7.2,5.42,.,0.804,0,0.74,0.74,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,333,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,.,40.90540541,0.024446647,125.6637061,1.263157895,2.074324324,0.325274725,0.050710274,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,6,1,1,CCM,1,13,24,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.5,2.724,.,.,.,.,3.007,.,33.3,33.3,6.8,6.2,6.43,.,0.872,0,0.95,0.95,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,334,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,.,35.05263158,0.028528529,301.5928947,0.911764706,1.867368421,0.348751836,0.053273273,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,7,1,1,CCM,1,15,30,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.5,6.794,.,.,.,.,6.917,.,90.63,90.63,11.1,11.4,8.02,.,0.83,0,2.522,2.522,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,335,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,.,35.93576527,0.02782743,518.3627878,1.027027027,1.693893735,0.371209891,0.04713671,.,0
8/11/2011,2011,Kogelberg_3,18.94826,-34.31116,Kogelberg,PR_2028,cordata,Protea_cordata,Prcord,42,8,1,1,CCM,1,20,14,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,4.308,.,.,.,.,5.513,.,67.6,67.6,10.4,8.7,7.49,.,0.718,0,1.502,1.502,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,336,PRCORD,low_erect,no,no,mammals,darkest_pink,dark,NA,none,.,45.00665779,0.022218935,252.8982086,0.836538462,1.868175766,0.348653668,0.041508876,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,1,1,1,CCM,1,30,68,52,.,0.40625,0.6,10.8,71.5,.,8.4,11.6,.,29.8,15.6,82.4,15.7,2.3,1.2,.,2.08,.,9,0.0168,.,.,6,11.6,0.0176,.,0.22,0.22,0.9,2.423,0.9,.,0.72,0,0.0068,0.0068,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,353,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,0.43830679,32.35294118,0.030909091,2777.167906,2.692222222,1.470588235,0.404761905,0.045454545,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,2,1,1,CCM,1,42,65,68,.,0.411805556,0.6,11.1,80.5,.,13.3,14.4,lower,75.6,14,15.2,14.2,3.6,1.3,.,1.58,.,13,0.0056,.,.,3.3,1.9,0.0064,.,0.098,0.098,0.85,1.358,0.85,.,0.567,0,0.0032,0.0032,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,354,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,0.54257064,30.625,0.032653061,3471.459882,1.597647059,0.75,0.571428571,0.024489796,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,3,1,1,CCM,1,30,41,55,.,0.416666667,0.6,14.1,68.5,.,7.8,9.6,.,56.5,14.1,39.9,14.4,1.1,1.1,.,1.97,.,10,0.0132,.,.,1.7,1.5,0.0144,.,0.196,0.196,0.83,2.209,0.83,.,0.613,0,0.006,0.006,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,355,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,0.590450597,32.66666667,0.030612245,1771.072858,2.661445783,1.2,0.454545455,0.036734694,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,4,1,1,CCM,1,31,34,33,.,0.420833333,0.9,14.6,69.6,.,8,9.3,lower,17.6,13.9,43,13.9,1,1.3,.,1.76,.,8,0.0104,.,.,1.3,1.7,0.0112,.,0.146,0.146,0.98,1.846,0.98,.,0.696,0,0.0048,0.0048,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,356,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,0.512816645,30.41666667,0.032876712,881.2167393,1.883673469,1.166666667,0.461538462,0.038356164,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,5,1,1,CCM,1,60,91,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,0.008,.,.,.,.,0.0088,.,0.132,0.132,0.85,1.477,0.85,.,0.564,0,0.0036,0.0036,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,357,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,.,36.66666667,0.027272727,6789.767123,1.737647059,1.222222222,0.45,0.033333333,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,6,1,1,CCM,1,22,70,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24,0.0068,.,.,.,.,0.0076,.,0.122,0.122,0.89,1.448,0.89,.,0.616,0,0.0032,0.0032,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,358,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,.,38.125,0.026229508,2748.893572,1.626966292,1.125,0.470588235,0.029508197,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,7,1,1,CCM,1,25,91,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,0.0104,.,.,.,.,0.0112,.,0.172,0.172,0.77,1.945,0.77,.,0.523,0,0.004,0.004,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,359,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,.,43,0.023255814,5145.928767,2.525974026,1.6,0.384615385,0.037209302,.,0
8/13/2011,2011,Houwhoek_1,19.15497,-34.20066,Kogelberg,PR_2029,subulifolia,Protea_subulifolia,Prsubu,43,8,1,1,CCM,1,33,70,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18,0.0128,.,.,.,.,0.0132,.,0.162,0.162,0.97,1.958,0.97,.,0.615,0,0.0048,0.0048,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,360,PRSUBU,low_erect,no,no,mammals,dark_pink,dark,NA,none,.,33.75,0.02962963,2803.871443,2.018556701,1.666666667,0.375,0.049382716,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,1,1,1,CCM,1,212,307,150,5,0.455555556,1.1,10.6,72.3,.,9,9.5,.,108,12.9,76.3,14,62.9,42,.,9.07,.,8,1.964,13,2,1.8,20.7,2.003,.,22.18,22.18,3.2,9.2,5.76,.,0.804,0,0.762,0.762,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,361,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.560593773,29.10761155,0.034355275,36167.58542,2.875,1.577427822,0.387983707,0.054192967,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,2,1,1,CCM,1,216,290,257,5,0.458333333,0.7,12.1,73.7,.,8.7,8.5,.,70.7,11.8,55.2,12.4,92.2,51.5,.,10.12,.,9,2.542,17,2,15,15.6,2.583,.,27.16,27.16,3.1,11.4,6.8,.,0.84,0,0.966,0.966,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,362,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.567268058,28.11594203,0.03556701,58535.72512,3.677419355,1.631469979,0.380015736,0.05802651,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,3,1,1,CCM,1,155,138,138,5,0.463194444,1,12.2,65.5,.,7.3,8.5,.,112.8,11.7,126.4,11.9,78.7,44.8,.,8.55,.,7,2.054,13,2,17.8,16.2,2.104,.,23.13,23.13,3.8,8.4,5.56,.,0.764,0,0.84,0.84,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,363,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.541482098,27.53571429,0.036316472,14957.12262,2.210526316,1.445238095,0.40895813,0.052485949,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,4,1,1,CCM,1,205,165,194,5,0.465972222,0.5,11.4,67.4,.,11,11.9,lower,131.6,11.6,29.7,11.8,71.2,75.7,.,8.25,.,11,2.588,15,2,20.4,19,2.641,.,27.32,27.32,3.3,10.6,6.99,.,0.813,0,1.068,1.068,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,PRNITI,erect,yes,yes,birds,white,light,yes,light,0.55252163,25.58052434,0.03909224,25140.59521,3.212121212,1.423220974,0.412673879,0.055636896,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,5,1,1,CCM,1,157,152,70,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,1.656,10,2,.,.,1.684,.,21.81,21.81,2.9,9.9,5.61,.,0.788,0,0.652,0.652,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,365,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,33.45092025,0.029894544,8356.636459,3.413793103,1.539877301,0.393719807,0.046033929,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,6,1,1,CCM,1,215,150,148,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17,3.2,15,2,.,.,3.282,.,35.84,35.84,3.9,13.1,5.6,.,0.778,0,1.22,1.22,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,366,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,29.37704918,0.034040179,17435.83923,3.358974359,1.62295082,0.38125,0.055245536,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,7,1,1,CCM,1,125,115,104,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,1.63,11,2,.,.,1.669,.,20.73,20.73,3,8.7,5.85,.,0.687,0,0.59,0.59,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,367,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,35.13559322,0.028461167,9393.362034,2.9,1.762711864,0.36196319,0.050168837,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,nitida,Protea_nitida,Prniti,44,8,1,1,CCM,1,198,180,260,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,2.17,15,2,.,.,2.208,.,23.91,23.91,3.1,10.3,7.78,.,0.758,0,0.788,0.788,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,368,PRNITI,erect,yes,yes,birds,white,light,yes,light,.,30.34263959,0.032956922,36756.63405,3.322580645,1.753807107,0.363133641,0.057800084,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,1,1,1,CCM,1,23,57,54,.,0.473611111,2.1,11.9,71.4,.,12.5,12.5,upper,88.4,13.4,37.3,13.3,34.5,49.6,.,.,.,16,1.19,.,.,3.5,7.4,1.254,1.15,11.8,11.123,1.3,19.4,1.87,36.18,0.988,1,0.55,0.504,0.046,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,.,22.07030556,0.045309749,2417.455547,14.92307692,1.163636364,0.462184874,0.054237288,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,2,1,1,CCM,1,28,84,45,.,0.477083333,0.8,13.5,67,.,15.3,14.4,upper,108.3,14.7,32.7,14.6,52.4,56.2,.,.,.,9,2.02,.,.,17.1,22.1,2.11,1.926,12.5,11.535,0.9,24.2,2.35,41.05,1.184,1,0.938,0.852,0.086,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,346,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,.,13.53911385,0.073860078,2968.805058,26.88888889,1.153518124,0.464356436,0.08656,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,3,1,1,CCM,1,21,44,30,.,0.479861111,0.9,13.8,64.1,.,16.4,15.4,upper,96.1,15.1,52,15.1,165.5,39.4,.,9.33,.,9,1.072,.,.,32.1,9.2,1.132,1.037,11.05,10.506,1,17.6,1.84,29.58,0.937,1,0.522,0.478,0.044,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,347,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,0.56956584,21.97851046,0.045498989,1036.725576,17.6,1.053639847,0.486940299,0.049773756,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,4,1,1,CCM,1,27,64,30,.,0.482638889,0.7,14.7,61.9,.,16.7,16,lower,142.1,14.8,27.9,14.9,3,17.7,.,.,.,6.5,1.258,.,.,12.4,11.6,1.298,1.145,11.47,10.531,0.9,23.2,2.09,44.93,0.959,1.5,0.602,0.536,0.066,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,348,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,.,19.64731903,0.05089753,1507.964474,25.77777778,1.089700997,0.478537361,0.057192677,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,5,1,1,CCM,1,28,40,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.06,.,7,1.728,.,.,.,.,1.766,1.608,12.9,12.045,0.9,28,1.93,44.32,1.005,0.5,0.85,0.77,0.08,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,349,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,0.448528685,15.64236883,0.063928936,1256.637061,31.11111111,1.032941176,0.491898148,0.068062016,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,6,1,1,CCM,1,30,56,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.66,.,11,1.656,.,.,.,.,1.71,1.529,12.18,11.264,0.8,24.4,2.35,39,1.02,1,0.76,0.682,0.078,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,350,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,0.494982056,16.51539589,0.060549563,1143.539726,30.5,1.178947368,0.458937198,0.073563218,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,7,1,1,CCM,1,20,60,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,0.904,.,.,.,.,0.934,0.818,7.87,7.323,0.8,19.3,1.39,39.32,0.79,1,0.45,0.394,0.056,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,351,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,.,18.58744162,0.053799765,2733.185609,24.125,1.008888889,0.497787611,0.057687421,.,0
8/13/2011,2011,Houwhoek_2,19.17525,-34.20942,Kogelberg,PR_2030,scabra,Protea_scabra,Prscbr,45,8,1,1,CCM,1,26,52,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,1.412,.,.,.,.,1.504,1.386,14.06,13.348,1.1,21.8,1.96,36.33,0.985,1,0.638,0.588,0.05,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,352,PRSCBR,below_lateral,yes,no,mammals,white_beige,light,NA,none,.,22.70056463,0.044051768,1347.743248,19.81818182,1.213166144,0.45184136,0.055049787,.,0
8/13/2011,2011,Houwhoek_3,19.16504,-34.21185,Kogelberg,PR_2031,longifolia,Protea_longifolia,Prlong,46,1,1,1,CCM,1,82,30,24,1,0.517361111,1.1,17.2,55.7,.,10.7,10.7,.,174.9,14.5,151.8,15.1,37.7,35.5,.,9.61,.,23,0.95,6,4,12.7,13.5,0.99,0.946,12.11,11.91,1.3,15.8,1.3,15.35,0.699,0,0.42,0.398,0.022,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,337,PRLONG,erect,no,yes,birds,none,both,no,both,0.539928902,29.92575377,0.033416034,565.4866776,12.15384615,1.261904762,0.442105263,0.043765483,.,0
8/13/2011,2011,Houwhoek_3,19.16504,-34.21185,Kogelberg,PR_2031,longifolia,Protea_longifolia,Prlong,46,2,1,1,CCM,1,90,43,32,2,0.522916667,1,14.1,59.4,.,11.1,11.6,.,141.5,13.9,159.2,14.1,5.9,19.2,.,5.41,.,13,0.62,8,5,2.6,2.8,0.644,0.62,8.95,8.789,1.3,11.3,1.3,12.37,0.646,0,0.29,0.278,0.012,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,338,PRLONG,erect,no,yes,birds,none,both,no,both,0.524278148,31.61579137,0.031629763,1080.707873,8.692307692,1.137931034,0.467741935,0.036871508,.,0
8/13/2011,2011,Houwhoek_3,19.16504,-34.21185,Kogelberg,PR_2031,longifolia,Protea_longifolia,Prlong,46,3,1,1,CCM,1,103,70,26,3,0.528472222,0.8,13,63.4,.,9.6,9.7,.,147.4,12.9,202.6,13.2,20.8,4.6,.,10.84,.,8,1.082,7,4,11.8,6.1,1.124,1.05,13.38,13.22,1.2,16.4,1.2,13.32,0.654,0,0.518,0.478,0.04,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,339,PRLONG,erect,no,yes,birds,none,both,no,both,0.596649972,27.65723849,0.0361569,1429.424657,13.66666667,1.088803089,0.478743068,0.042152466,.,0
8/13/2011,2011,Houwhoek_3,19.16504,-34.21185,Kogelberg,PR_2031,longifolia,Protea_longifolia,Prlong,46,4,1,1,CCM,1,70,33,28,2,0.532638889,0.6,14.2,62.6,.,8.5,8.9,.,94.7,12.2,120.9,12.2,1.6,3.3,.,7.25,.,8,0.67,7,5,7,12.1,0.696,0.666,9.5,9.359,1.2,12.4,1.2,11.78,0.661,0,0.312,0.298,0.014,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,340,PRLONG,erect,no,yes,birds,none,both,no,both,0.497091415,31.40483221,0.031842233,725.707903,10.33333333,1.147435897,0.465671642,0.037684211,.,0
8/13/2011,2011,Houwhoek_3,19.16504,-34.21185,Kogelberg,PR_2031,longifolia,Protea_longifolia,Prlong,46,5,1,1,CCM,1,89,78,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,0.65,7,4,.,.,0.67,0.632,8.87,8.684,1.1,13.1,1.1,16.91,0.655,0,0.302,0.28,0.022,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,341,PRLONG,erect,no,yes,birds,none,both,no,both,.,31.01425,0.032243243,1837.831702,11.90909091,1.152317881,0.464615385,0.039233371,.,0
8/13/2011,2011,Houwhoek_3,19.16504,-34.21185,Kogelberg,PR_2031,longifolia,Protea_longifolia,Prlong,46,6,1,1,CCM,1,125,90,83,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,0.692,8,5,.,.,0.732,0.698,9.35,9.2,1.1,13.7,1.1,13.67,0.674,0,0.334,0.318,0.016,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,342,PRLONG,erect,no,yes,birds,none,both,no,both,.,28.92965409,0.034566608,5866.924281,12.45454545,1.071856287,0.48265896,0.03828877,.,0
